CODIGO_SINIESTRO;LOCALIDAD;GRAVEDAD;CLASE;TIPO DE VEHICULO;SERVICIO;CONDICION;ESTADO;EDAD;SEXO;HORA
10499083;Ciudad Bolívar;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;20;MASCULINO;12:00 a 14:59
10499368;Suba;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;46;MASCULINO;12:00 a 14:59
10499377;Bosa;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;27;MASCULINO;12:00 a 14:59
10499689;Engativá;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;31;MASCULINO;00:00 a 02:59
10499604;Engativá;Con Muertos;Volcamiento;Motocicleta;Particular;PASAJERO;MUERTO;23;FEMENINO;18:00 a 20:59
10499654;Fontibón;Con Muertos;Atropello;Automovil;Publico;PEATON;MUERTO;19;FEMENINO;03:00 a 5:59
10500130;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;20;MASCULINO;09:00  a 11:59
10500203;Puente Aranda;Con Muertos;Choque;Motocicleta;Particular;PASAJERO;MUERTO;27;MASCULINO;00:00 a 02:59
10500328;Kennedy;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;34;MASCULINO;00:00 a 02:59
10500802;Fontibón;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;37;MASCULINO;06:00 a 8:59
10500900;La Candelaria;Con Muertos;Volcamiento;Motocicleta;Oficial;MOTOCICLISTA;MUERTO;22;MASCULINO;21:00 a 24:00
10500967;San Cristóbal;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;38;MASCULINO;21:00 a 24:00
10500966;Engativá;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;21;MASCULINO;15:00  a 17:59
10501273;Usme;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;24;MASCULINO;15:00  a 17:59
10501519;Fontibón;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;20;MASCULINO;15:00  a 17:59
10501926;Puente Aranda;Con Muertos;Choque;Microbus;Publico;CICLISTA;MUERTO;24;MASCULINO;15:00  a 17:59
10503072;Fontibón;Con Muertos;Volcamiento;Camion;Furgon;Particular;PASAJERO;MUERTO;23;MASCULINO;00:00 a 02:59
10503450;Santa Fe;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;76;MASCULINO;12:00 a 14:59
10503300;Ciudad Bolívar;Con Muertos;Choque;Bus;Publico;CICLISTA;MUERTO;46;MASCULINO;15:00  a 17:59
10503880;Usaquén;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;22;MASCULINO;21:00 a 24:00
10504743;Bosa;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;31;MASCULINO;15:00  a 17:59
10504352;Usaquén;Con Muertos;Choque;Buseta;Particular;CICLISTA;MUERTO;51;MASCULINO;06:00 a 8:59
10504634;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;27;MASCULINO;09:00  a 11:59
10504569;Puente Aranda;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;20;MASCULINO;18:00 a 20:59
10504767;Suba;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;27;MASCULINO;12:00 a 14:59
10505237;Barrios Unidos;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;26;MASCULINO;12:00 a 14:59
10505543;Kennedy;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;48;MASCULINO;12:00 a 14:59
10505394;Fontibón;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;13;MASCULINO;00:00 a 02:59
10505545;Bosa;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;30;MASCULINO;18:00 a 20:59
10506060;Engativá;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;32;MASCULINO;03:00 a 5:59
10506536;Usaquén;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;38;MASCULINO;09:00  a 11:59
10506872;Puente Aranda;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;29;MASCULINO;00:00 a 02:59
10507052;Santa Fe;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;24;MASCULINO;00:00 a 02:59
